subject,response,entry_number,response_times,domain
AWO2EA8Q,Victoria azarenka,12,4222,sportspersons
AWO2EA8Q,Katie ledecky,13,3206,sportspersons
B3MZX5TF,cheetah,1,2531.1,animals
B3MZX5TF,lion,2,848.4,animals
B3MZX5TF,tiger,3,741,animals
B3MZX5TF,seal,4,1243.7,animals
B3MZX5TF,sheep,5,2265,animals
B3MZX5TF,cow,6,1968.6,animals
B3MZX5TF,cat,7,747.7,animals
B3MZX5TF,dog,8,492,animals
B3MZX5TF,pig,9,727,animals
B3MZX5TF,hore,10,1406,animals
B3MZX5TF,horse,11,3632.1,animals
B3MZX5TF,snake,12,2042.6,animals
B3MZX5TF,ox,13,5366.5,animals
B3MZX5TF,leopard,14,4442.9,animals
B3MZX5TF,goat,15,1616.3,animals
B3MZX5TF,jk rowling,1,2740.2,authors
B3MZX5TF,tolkein,2,14910.7,authors
B3MZX5TF,shakespeare,3,4574.6,authors
B3MZX5TF,dickens,4,1490.7,authors
B3MZX5TF,stephen king,5,2333.4,authors
B3MZX5TF,james patterson,6,8721.2,authors
B3MZX5TF,timothy gallwey,7,19570.8,authors
B3MZX5TF,econ,1,1472.7,college_majors
B3MZX5TF,finance,2,846.1,college_majors
B3MZX5TF,math,3,483.2,college_majors
B3MZX5TF,cs,4,666.9,college_majors
B3MZX5TF,bio,5,1852.9,college_majors
B3MZX5TF,chemistry,6,3622.3,college_majors
B3MZX5TF,physics,7,1433.3,college_majors
B3MZX5TF,anthropology,8,6883.5,college_majors
B3MZX5TF,music,9,769.5,college_majors
B3MZX5TF,archaeology,10,1897.8,college_majors
B3MZX5TF,engineering,11,9982.2,college_majors
B3MZX5TF,business,12,3015.6,college_majors
B3MZX5TF,hotel management,13,6151.2,college_majors
B3MZX5TF,art,14,10644.3,college_majors
B3MZX5TF,music,15,1075.4,college_majors
B3MZX5TF,drake,1,2536.4,musicians
B3MZX5TF,morgan wallen,2,2626.8,musicians
B3MZX5TF,stapeleton,3,2663.8,musicians
B3MZX5TF,sam barber,4,1375.4,musicians
B3MZX5TF,bob dylan,5,5599.6,musicians
B3MZX5TF,liszt,6,1753,musicians
B3MZX5TF,mozart,7,2422,musicians
B3MZX5TF,bob seger,8,22445.7,musicians
B3MZX5TF,johnny cash,9,1725.2,musicians
B3MZX5TF,paul mccartney,10,2366.4,musicians
B3MZX5TF,cat stevens,11,1841.8,musicians
B3MZX5TF,lenny kravitz,12,4807.2,musicians
B3MZX5TF,pink floyd,13,2159.3,musicians
B3MZX5TF,jack johnson,14,2357.5,musicians
B3MZX5TF,oasis,15,1387.8,musicians
B3MZX5TF,mt joy,16,739.4,musicians
B3MZX5TF,tiger woods,1,2270.7,sportspersons
B3MZX5TF,michael jordan,2,4112,sportspersons
B3MZX5TF,michael phelps,3,1999.6,sportspersons
B3MZX5TF,lebron james,4,2106.4,sportspersons
B3MZX5TF,bronny james,5,3433.1,sportspersons
B3MZX5TF,mpj,6,1844.5,sportspersons
B3MZX5TF,jordan poole,7,2300.1,sportspersons
B3MZX5TF,dwight howard,8,2597.1,sportspersons
B3MZX5TF,lamar jackson,9,3049,sportspersons
B3MZX5TF,jayden quaintance,10,3766.4,sportspersons
B3MZX5TF,kevin love,11,1168.7,sportspersons
B3MZX5TF,kyrie irving,12,2147.9,sportspersons
B3MZX5TF,kevin love,13,2827.8,sportspersons
B3MZX5TF,steph curry,14,4673,sportspersons
B3MZX5TF,darius garland,15,6911.7,sportspersons
B3MZX5TF,harden,16,2787.5,sportspersons
B3MZX5TF,dechambeu,17,11918.1,sportspersons
BF3MN8ZR,cow,1,4051.2,animals
BF3MN8ZR,rabbit,2,2189.8,animals
BF3MN8ZR,horse,3,1576.9,animals
BF3MN8ZR,fish,4,1419.4,animals
BF3MN8ZR,zebra,5,1934.7,animals
BF3MN8ZR,elephant,6,3116.2,animals
BF3MN8ZR,lemur,7,1286.3,animals
BF3MN8ZR,monkey,8,2241.5,animals
BF3MN8ZR,snake,9,3764.3,animals
BF3MN8ZR,squid,10,1972.7,animals
BF3MN8ZR,dog,11,3452.5,animals
BF3MN8ZR,gerbil,12,4818.1,animals
BF3MN8ZR,bird,13,3172.2,animals
BF3MN8ZR,worm,14,3206.3,animals
BF3MN8ZR,anteater,15,3893.2,animals
BF3MN8ZR,aardvark,16,3513.6,animals
BF3MN8ZR,giraffee,17,5754.7,animals
BF3MN8ZR,lion,18,2544.3,animals
BF3MN8ZR,Dr Seuss,1,6435.2,authors
BF3MN8ZR,JK Rowling,2,7889.2,authors
BF3MN8ZR,Rick Riodian,3,6273.9,authors
BF3MN8ZR,James Patterson,4,3067.9,authors
BF3MN8ZR,Stephen King,5,3223.4,authors
BF3MN8ZR,Toni Morrison,6,14877,authors
BF3MN8ZR,biology,1,2358.3,college_majors
BF3MN8ZR,political science,2,6502,college_majors
BF3MN8ZR,math,3,1070.4,college_majors
BF3MN8ZR,economics,4,1552,college_majors
BF3MN8ZR,finance,5,1254,college_majors
BF3MN8ZR,communication,6,7504.8,college_majors
BF3MN8ZR,business,7,1570.4,college_majors
BF3MN8ZR,physics,8,5612.3,college_majors
BF3MN8ZR,neuroscience,9,10261.4,college_majors
BF3MN8ZR,chemistry,10,2785.8,college_majors
BF3MN8ZR,computer science,11,5533.7,college_majors
BF3MN8ZR,education,12,4902.2,college_majors
BF3MN8ZR,public health,13,6415,college_majors
BF3MN8ZR,nursing,14,2429.9,college_majors
BF3MN8ZR,amy winehouse,1,3359,musicians
BF3MN8ZR,michael jackson,2,3006.6,musicians
BF3MN8ZR,madonna,3,1550.8,musicians
BF3MN8ZR,after 7,4,1843.8,musicians
BF3MN8ZR,prince,5,2666,musicians
BF3MN8ZR,beetles,6,2233.8,musicians
BF3MN8ZR,aretha franklin,7,6157.4,musicians
BF3MN8ZR,arca,8,1385.4,musicians
BF3MN8ZR,whitney houston,9,8128.6,musicians
BF3MN8ZR,stromae,10,10809,musicians
BF3MN8ZR,mariah carey,11,8715.9,musicians
BF3MN8ZR,beach boys,12,7388.4,musicians
BF3MN8ZR,serena williams,1,5225,sportspersons
BF3MN8ZR,venus williams,2,4084.8,sportspersons
BF3MN8ZR,caitlyn clark,3,4274.2,sportspersons
BF3MN8ZR,billie jean king,4,4696,sportspersons
BF3MN8ZR,steph curry,5,6585.2,sportspersons
BF3MN8ZR,angel reese,6,2195,sportspersons
BF3MN8ZR,giannis anketmputo,7,7016.4,sportspersons
BF3MN8ZR,wemby,8,2828.7,sportspersons
BF3MN8ZR,lebron,9,2022.9,sportspersons
BF3MN8ZR,michael jordan,10,3227.9,sportspersons
BF3MN8ZR,tiger woods,11,3398.5,sportspersons
BF3MN8ZR,kareem abdul jabar,12,6029.6,sportspersons
BWQ1ZSYD,dog,1,1874.7,animals
BWQ1ZSYD,panda,2,1634.1,animals
BWQ1ZSYD,shark,3,2112.6,animals
BWQ1ZSYD,cat,4,1944.5,animals
BWQ1ZSYD,tiger,5,2574.9,animals
BWQ1ZSYD,horse,6,1519,animals
BWQ1ZSYD,cheetah,7,2880.2,animals
BWQ1ZSYD,puma,8,985.1,animals
BWQ1ZSYD,lion,9,2179.9,animals
BWQ1ZSYD,wolf,10,1903.9,animals
BWQ1ZSYD,bear,11,3764,animals
BWQ1ZSYD,penguin,12,7317.2,animals
BWQ1ZSYD,seal,13,3019.6,animals
BWQ1ZSYD,monkey,14,8446.4,animals
BWQ1ZSYD,elephant,15,4885.7,animals
BWQ1ZSYD,Anne Bonte,1,9410.5,authors
BWQ1ZSYD,Charlotte Bonte,2,5316.5,authors
BWQ1ZSYD,Jane Austin,3,2516,authors
BWQ1ZSYD,William Shakespeare,4,15119.9,authors
BWQ1ZSYD,Kiera Cass,5,5366.1,authors
BWQ1ZSYD,Suzanne Collins,6,14101.8,authors
BWQ1ZSYD,Emilly Bonte,7,5096.3,authors
BWQ1ZSYD,government and legal studies,1,10281.1,college_majors
BWQ1ZSYD,political science,2,4162.7,college_majors
BWQ1ZSYD,pyshcology,3,10917.1,college_majors
BWQ1ZSYD,math,4,7126.6,college_majors
BWQ1ZSYD,computer science,5,4983.9,college_majors
BWQ1ZSYD,history,6,2588.3,college_majors
BWQ1ZSYD,chinese,7,5895.5,college_majors
BWQ1ZSYD,biology,8,3555.2,college_majors
BWQ1ZSYD,chemisty,9,2598.6,college_majors
BWQ1ZSYD,english,10,4316.4,college_majors
BWQ1ZSYD,music,11,2153.2,college_majors
BWQ1ZSYD,Beyonce,1,2755.2,musicians
BWQ1ZSYD,Rhianna,2,2874.4,musicians
BWQ1ZSYD,Sza,3,5324.8,musicians
BWQ1ZSYD,Rose,4,7552.4,musicians
BWQ1ZSYD,Lady Gaga,5,9735.6,musicians
BWQ1ZSYD,Coldplay,6,3818.7,musicians
BWQ1ZSYD,The Smashing Pumpkins,7,8267.5,musicians
BWQ1ZSYD,David Bowie,8,3859.5,musicians
BWQ1ZSYD,Elton John,9,2787.5,musicians
BWQ1ZSYD,John Legend,10,3020.5,musicians
BWQ1ZSYD,Ariana Grande,11,4113.4,musicians
BWQ1ZSYD,Lebron James,1,5927.2,sportspersons
BWQ1ZSYD,Kobe Bryant,2,5732.9,sportspersons
BWQ1ZSYD,Michael Jordan,3,7465.3,sportspersons
BWQ1ZSYD,Stephan Curry,4,5276.8,sportspersons
BWQ1ZSYD,Lionel Messi,5,9159.8,sportspersons
BWQ1ZSYD,Shaquelle O Neil (Shaq),6,15042.4,sportspersons
BWQ1ZSYD,Chloe Kim,7,7704.3,sportspersons
BWQ1ZSYD,Alyssia Liu,8,2633.3,sportspersons
CI6QQA2Y,girraffe,1,3878,animals
CI6QQA2Y,cow,2,1300,animals
CI6QQA2Y,cat,3,811,animals
CI6QQA2Y,dog,4,1148,animals
CI6QQA2Y,turtle,5,1920,animals
CI6QQA2Y,frog,6,2448,animals
CI6QQA2Y,snake,7,1423,animals
CI6QQA2Y,moose,8,2149,animals
CI6QQA2Y,horse,9,2630,animals
CI6QQA2Y,pig,10,1229,animals
CI6QQA2Y,tiger,11,1701,animals
CI6QQA2Y,lion,12,1232,animals
CI6QQA2Y,bear,13,1722,animals
CI6QQA2Y,polar bear,14,2629,animals
CI6QQA2Y,hog,15,5399,animals
CI6QQA2Y,tortoise,16,6483,animals
CI6QQA2Y,goat,17,6641,animals
CI6QQA2Y,hen,18,3760,animals
CI6QQA2Y,rooster,19,3618,animals
CI6QQA2Y,Gerbil,20,6787,animals
CI6QQA2Y,rick roridan,1,6533,authors
CI6QQA2Y,michelle obama,2,4106,authors
CI6QQA2Y,obama,3,5645,authors
CI6QQA2Y,jk rowling,4,7786,authors
CI6QQA2Y,Lemony Snicket,5,12816,authors
CI6QQA2Y,shell Silverstein,6,21811,authors
CI6QQA2Y,history,1,2027,college_majors
CI6QQA2Y,environmental science,2,4130,college_majors
CI6QQA2Y,Environmental studies,3,3749,college_majors
CI6QQA2Y,biology,4,1818,college_majors
CI6QQA2Y,hispanic studies,5,3617,college_majors
CI6QQA2Y,latin,6,1071,college_majors
CI6QQA2Y,german,7,1717,college_majors
CI6QQA2Y,french,8,3157,college_majors
CI6QQA2Y,english,9,4008,college_majors
CI6QQA2Y,math,10,1287,college_majors
CI6QQA2Y,chemistry,11,5210,college_majors
CI6QQA2Y,Sociology,12,9570,college_majors
CI6QQA2Y,Psychology,13,4813,college_majors
CI6QQA2Y,shakira,1,2376,musicians
CI6QQA2Y,Selena gomez,2,5897,musicians
CI6QQA2Y,katy perry,3,2911,musicians
CI6QQA2Y,taylor swift,4,3455,musicians
CI6QQA2Y,drake,5,2049,musicians
CI6QQA2Y,pitbull,6,3467,musicians
CI6QQA2Y,twenty one pilots,7,10465,musicians
CI6QQA2Y,fall out boy,8,4487,musicians
CI6QQA2Y,harry styles,9,6264,musicians
CI6QQA2Y,macklemore,10,2873,musicians
CI6QQA2Y,ryan lewis,11,3359,musicians
CI6QQA2Y,glass animales,12,6918,musicians
CI6QQA2Y,messi,1,2963,sportspersons
CI6QQA2Y,serina williams,2,9284,sportspersons
CI6QQA2Y,micheal phelps,3,10004,sportspersons
CI6QQA2Y,simone biles,4,5662,sportspersons
CI6QQA2Y,grant fisher,5,4743,sportspersons
CI6QQA2Y,shaq o neil,6,7485,sportspersons
CI6QQA2Y,tom brady,7,3982,sportspersons
CI6QQA2Y,steph curry,8,5258,sportspersons
DUBYYHYX,birds,1,2674.5,animals
DUBYYHYX,cats,2,1079.8,animals
DUBYYHYX,dogs,3,1039.7,animals
DUBYYHYX,lizards,4,3497.1,animals
DUBYYHYX,snakes,5,2698.8,animals
DUBYYHYX,whales,6,2673.8,animals
DUBYYHYX,stingrays,7,4843,animals
DUBYYHYX,crabs,8,1453.4,animals
DUBYYHYX,lobsters,9,2444,animals
DUBYYHYX,squirrels,10,3209.1,animals
DUBYYHYX,chipmunks,11,2274.5,animals
DUBYYHYX,hamsters,12,1608.6,animals
DUBYYHYX,guinea pigs,13,4833.2,animals
DUBYYHYX,sharks,14,5495.3,animals
DUBYYHYX,butterflies,15,5727.3,animals
DUBYYHYX,bees,16,1401.8,animals
DUBYYHYX,spiders,17,4350.3,animals
DUBYYHYX,squid,18,3492,animals
DUBYYHYX,jellyfish,19,1983.3,animals
DUBYYHYX,Khalid Rashidi,1,7294.7,authors
DUBYYHYX,JK Rowling,2,2986.9,authors
DUBYYHYX,Noam Chomsky,3,7746.7,authors
DUBYYHYX,Rushworth Kidder,4,36453.4,authors
DUBYYHYX,anthropology,1,2634.5,college_majors
DUBYYHYX,psychology,2,2441.9,college_majors
DUBYYHYX,arabic,3,1196.3,college_majors
DUBYYHYX,frencxh,4,1182.8,college_majors
DUBYYHYX,spanish,5,1706.2,college_majors
DUBYYHYX,german,6,2993.7,college_majors
DUBYYHYX,russian,7,1343.5,college_majors
DUBYYHYX,greek,8,1037,college_majors
DUBYYHYX,neuroscience,9,5093.7,college_majors
DUBYYHYX,government,10,1833.6,college_majors
DUBYYHYX,pre-law,11,1613.7,college_majors
DUBYYHYX,philosophy,12,6749.5,college_majors
DUBYYHYX,music,13,3225.3,college_majors
DUBYYHYX,literature,14,2136.8,college_majors
DUBYYHYX,english,15,1757.9,college_majors
DUBYYHYX,physics,16,6114.2,college_majors
DUBYYHYX,africana studies,17,6003.7,college_majors
DUBYYHYX,sociology,18,1700.9,college_majors
DUBYYHYX,economics,19,1998.4,college_majors
DUBYYHYX,chemistry,20,4520.1,college_majors
DUBYYHYX,biology,21,1514.2,college_majors
DUBYYHYX,Bob Dylan,1,7400.3,musicians
DUBYYHYX,Bach,2,2274.4,musicians
DUBYYHYX,Beethoven,3,2129,musicians
DUBYYHYX,Mozart,4,1495.5,musicians
DUBYYHYX,Taylor Swift,5,5379.6,musicians
DUBYYHYX,Katy Perry,6,2473.7,musicians
DUBYYHYX,Kurt Cobain,7,12646.7,musicians
DUBYYHYX,Nicki Minaj,8,6724.9,musicians
DUBYYHYX,Charlotte Sands,9,3058.2,musicians
DUBYYHYX,Brian Butcher,10,3575,musicians
DUBYYHYX,Gerard Way,11,6296.8,musicians
DUBYYHYX,Frank Iero,12,2303.4,musicians
DUBYYHYX,tom brady,1,5670.7,sportspersons
DUBYYHYX,lebron james,2,2898.9,sportspersons
DUBYYHYX,simone biles,3,39196.1,sportspersons
DUBYYHYX,tiger woods,4,1781.8,sportspersons
DUBYYHYX,michael phelps,5,4536.4,sportspersons
EA8GWQDV,pig,1,1234.3,animals
EA8GWQDV,horse,2,819.7,animals
EA8GWQDV,donkey,3,1051.2,animals
EA8GWQDV,cow,4,597.4,animals
EA8GWQDV,sheep,5,1240.8,animals
EA8GWQDV,dog,6,1550.1,animals
EA8GWQDV,cat,7,730.4,animals
EA8GWQDV,fish,8,780,animals
EA8GWQDV,turtle,9,1856.5,animals
EA8GWQDV,tortoise,10,1743.2,animals
EA8GWQDV,fihs,11,1348.9,animals
EA8GWQDV,shark,12,2737.8,animals
EA8GWQDV,orca,13,2320.2,animals
EA8GWQDV,whal,14,825.4,animals
EA8GWQDV,whale,15,1301.1,animals
EA8GWQDV,seagull,16,6621,animals
EA8GWQDV,owl,17,1928.5,animals
EA8GWQDV,crow,18,1638.4,animals
EA8GWQDV,fly,19,3811.7,animals
EA8GWQDV,bumblebee,20,2866.6,animals
EA8GWQDV,squirrel,21,7482.6,animals
EA8GWQDV,rabbit,22,1866.5,animals
EA8GWQDV,hedgehod,23,3604,animals
EA8GWQDV,hedgehog,24,3663.9,animals
EA8GWQDV,chipmunk,25,2848.4,animals
EA8GWQDV,ant,26,2317.5,animals
EA8GWQDV,jk rowling,1,5462.7,authors
EA8GWQDV,jane austen,2,5690.7,authors
EA8GWQDV,william shakespeare,3,2542.2,authors
EA8GWQDV,mary shelley,4,5817.1,authors
EA8GWQDV,daniel nayeri,5,9962.1,authors
EA8GWQDV,rebecca stead,6,26911.8,authors
EA8GWQDV,philosophy,1,2778.9,college_majors
EA8GWQDV,biology,2,998.3,college_majors
EA8GWQDV,chemistry,3,1614.2,college_majors
EA8GWQDV,biochemistry,4,1499,college_majors
EA8GWQDV,education,5,925.7,college_majors
EA8GWQDV,government,6,1243.8,college_majors
EA8GWQDV,english,7,798.2,college_majors
EA8GWQDV,history,8,2008,college_majors
EA8GWQDV,psychology,9,2172.2,college_majors
EA8GWQDV,neuroscience,10,2240.8,college_majors
EA8GWQDV,sociology,11,8380.2,college_majors
EA8GWQDV,spanish,12,6233.1,college_majors
EA8GWQDV,french,13,1116.4,college_majors
EA8GWQDV,italian,14,2800.3,college_majors
EA8GWQDV,japanese,15,1362.6,college_majors
EA8GWQDV,chinese,16,1670.2,college_majors
EA8GWQDV,forestry,17,16457.8,college_majors
EA8GWQDV,ecology,18,1276.1,college_majors
EA8GWQDV,lana del rey,1,2334.2,musicians
EA8GWQDV,miley cyrus,2,3380.6,musicians
EA8GWQDV,billy ray cyrus,3,4602,musicians
EA8GWQDV,bad bunny,4,3850.1,musicians
EA8GWQDV,rosalia,5,1916.5,musicians
EA8GWQDV,neil halstead,6,3117.5,musicians
EA8GWQDV,pink floyd,7,3639.8,musicians
EA8GWQDV,adrianne lenker,8,4775.8,musicians
EA8GWQDV,radiohead,9,4283.5,musicians
EA8GWQDV,sammy copley,10,2932.3,musicians
EA8GWQDV,katy perry,11,13850.9,musicians
EA8GWQDV,carrie underword,12,3120.6,musicians
EA8GWQDV,kelly clarkson,13,1636.7,musicians
EA8GWQDV,lil nas x,14,4459.3,musicians
EA8GWQDV,gabby douglas,1,2463.9,sportspersons
EA8GWQDV,simone biles,2,2990.4,sportspersons
EA8GWQDV,aly raisman,3,1556.3,sportspersons
EA8GWQDV,mckayla skinner,4,7795.7,sportspersons
EA8GWQDV,russell wilson,5,3910,sportspersons
EA8GWQDV,tom brady,6,1556.7,sportspersons
EA8GWQDV,jaxon smith-njigba,7,9446.7,sportspersons
EA8GWQDV,richard sherman,8,6078.8,sportspersons
EA8GWQDV,doug baldwin,9,3134.3,sportspersons
EA8GWQDV,cristiano ronaldo,10,19473.3,sportspersons
ESNMRF10,hyrax,1,1518,animals
ESNMRF10,elephant,2,1923,animals
ESNMRF10,trex,3,2116,animals
ESNMRF10,iguana,4,2813,animals
ESNMRF10,iguanadon,5,3068,animals
ESNMRF10,stegosaurus,6,5506,animals
ESNMRF10,cheetah,7,3957,animals
ESNMRF10,hyena,8,3676,animals
ESNMRF10,zebra,9,1623,animals
ESNMRF10,okapi,10,3399,animals
ESNMRF10,tiger,11,3632,animals
ESNMRF10,crocodile,12,1951,animals
ESNMRF10,dog,13,785,animals
ESNMRF10,cat,14,1946,animals
ESNMRF10,horse,15,2150,animals
ESNMRF10,donkey,16,1777,animals
ESNMRF10,mule,17,1143,animals
ESNMRF10,duck,18,5075,animals
ESNMRF10,chicken,19,1747,animals
ESNMRF10,bird,20,6249,animals
ESNMRF10,lord byron,1,8695,authors
ESNMRF10,mary shelley,2,2649,authors
ESNMRF10,arthur conan doyle,3,7872,authors
ESNMRF10,james baldwin,4,4296,authors
ESNMRF10,timothy zahn,5,11665,authors
ESNMRF10,dostoyevsky,6,11783,authors
ESNMRF10,history,1,1955,college_majors
ESNMRF10,classics,2,1679,college_majors
ESNMRF10,architecture,3,2267,college_majors
ESNMRF10,archaeology,4,2741,college_majors
ESNMRF10,zoology,5,2242,college_majors
ESNMRF10,biology,6,1833,college_majors
ESNMRF10,chemistry,7,1834,college_majors
ESNMRF10,physics,8,2849,college_majors
ESNMRF10,astronomy,9,1855,college_majors
ESNMRF10,business,10,1621,college_majors
ESNMRF10,finance,11,1422,college_majors
ESNMRF10,economics,12,2000,college_majors
ESNMRF10,art,13,1885,college_majors
ESNMRF10,art history,14,3104,college_majors
ESNMRF10,education,15,2822,college_majors
ESNMRF10,english,16,4025,college_majors
ESNMRF10,french,17,4284,college_majors
ESNMRF10,russian,18,1315,college_majors
ESNMRF10,italian,19,1541,college_majors
ESNMRF10,latinx studies,20,3724,college_majors
ESNMRF10,visual arts,21,3891,college_majors
ESNMRF10,sosa,1,2281,musicians
ESNMRF10,kendrick lamar,2,4116,musicians
ESNMRF10,drake,3,3001,musicians
ESNMRF10,chopin,4,2716,musicians
ESNMRF10,mozart,5,3254,musicians
ESNMRF10,bach,6,1045,musicians
ESNMRF10,beethoven,7,2348,musicians
ESNMRF10,joan baez,8,10619,musicians
ESNMRF10,bob dylan,9,3517,musicians
ESNMRF10,john lennon,10,3114,musicians
ESNMRF10,ringo starr,11,7169,musicians
ESNMRF10,michael jordan,1,3518,sportspersons
ESNMRF10,eli manning,2,1823,sportspersons
ESNMRF10,tom brady,3,2159,sportspersons
ESNMRF10,babe ruth,4,3840,sportspersons
ESNMRF10,derek jeeter,5,6561,sportspersons
ESNMRF10,aaron rogers,6,5090,sportspersons
ESNMRF10,michael schumacher,7,4693,sportspersons
ESNMRF10,lewis hamilton,8,4897,sportspersons
ESNMRF10,max verstappen,9,3622,sportspersons
ESNMRF10,lando norris,10,1998,sportspersons
ESNMRF10,george russell,11,2904,sportspersons
ESNMRF10,kimi antonelli,12,4297,sportspersons
ESNMRF10,ollie bearman,13,3149,sportspersons
ESNMRF10,niko hulkenberg,14,3173,sportspersons
ESNMRF10,pierre gasly,15,5710,sportspersons
FDULT82W,cat,1,1240.4,animals
FDULT82W,dog,2,893.2,animals
FDULT82W,pig,3,1614,animals
FDULT82W,rat,4,3078.9,animals
FDULT82W,cow,5,3396.4,animals
FDULT82W,deer,6,4229.7,animals
FDULT82W,bear,7,2109.1,animals
FDULT82W,Squirrel,8,7656,animals
FDULT82W,lizard,9,12936.7,animals
FDULT82W,snake,10,1305.9,animals
FDULT82W,rabbit,11,7690.4,animals
FDULT82W,hare,12,1874.7,animals
FDULT82W,groundhog,13,3069.3,animals
FDULT82W,Alligator,14,4155.4,animals
FDULT82W,whale,15,2079.4,animals
FDULT82W,Ralph Ellison,1,5062.1,authors
FDULT82W,Thomas Aquainus,2,5251.6,authors
FDULT82W,Oscar Wilde,3,6509.5,authors
FDULT82W,James Baldwin,4,3033.9,authors
FDULT82W,Charlotte Bronte,5,13037.1,authors
FDULT82W,Math,1,2171.3,college_majors
FDULT82W,english,2,1822.8,college_majors
FDULT82W,Art,3,993.8,college_majors
FDULT82W,History,4,2137,college_majors
FDULT82W,Music,5,1731.2,college_majors
FDULT82W,Physics,6,4781.6,college_majors
FDULT82W,Biology,7,3371.3,college_majors
FDULT82W,History,8,5097.4,college_majors
FDULT82W,Psychology,9,2883.3,college_majors
FDULT82W,Gender Studies,10,8748.1,college_majors
FDULT82W,Sociology,11,2620.9,college_majors
FDULT82W,Engineering,12,13422.4,college_majors
FDULT82W,Communications,13,5456.6,college_majors
FDULT82W,Nursing,14,1569.1,college_majors
FDULT82W,SZA,1,3184.7,musicians
FDULT82W,Docheii,2,4255.1,musicians
FDULT82W,Doja cat,3,2699.1,musicians
FDULT82W,Kendrick Lamar,4,7452.2,musicians
FDULT82W,Kali Uchis,5,2715.3,musicians
FDULT82W,Amy Winehouse,6,4033.1,musicians
FDULT82W,Adele,7,1366.6,musicians
FDULT82W,Beyonce,8,18435.2,musicians
FDULT82W,Jay Z,9,4407.4,musicians
FDULT82W,Usain Bolt,1,5176.5,sportspersons
FDULT82W,Tom Brady,2,5589,sportspersons
FDULT82W,Lebron James,3,6576.6,sportspersons
FDULT82W,Kobe,4,1808.8,sportspersons
FDULT82W,Serena Williams,5,18705.7,sportspersons
FDULT82W,Caitlin Clark,6,11428.3,sportspersons
FJYUEQN8,Dog,1,1784,animals
FJYUEQN8,cat,2,816,animals
FJYUEQN8,bird,3,919,animals
FJYUEQN8,lizard,4,3583,animals
FJYUEQN8,tiget,5,1385,animals
FJYUEQN8,lion,6,956,animals
FJYUEQN8,hyena,7,1574,animals
FJYUEQN8,leopard,8,2766,animals
FJYUEQN8,mule,9,1503,animals
FJYUEQN8,horse,10,1744,animals
FJYUEQN8,donkey,11,2170,animals
FJYUEQN8,llama,12,2502,animals
FJYUEQN8,alpaca,13,1947,animals
FJYUEQN8,eagle,14,3319,animals
FJYUEQN8,hawk,15,1182,animals
FJYUEQN8,fish,16,3811,animals
FJYUEQN8,whale,17,802,animals
FJYUEQN8,shark,18,993,animals
FJYUEQN8,dolphin,19,1677,animals
FJYUEQN8,squirrel,20,2329,animals
FJYUEQN8,chipmunk,21,1626,animals
FJYUEQN8,deer,22,1181,animals
FJYUEQN8,bunny,23,2981,animals
FJYUEQN8,hare,24,1324,animals
FJYUEQN8,hedgehog,25,4725,animals
FJYUEQN8,mole,26,1194,animals
FJYUEQN8,porcupine,27,4691,animals
FJYUEQN8,rat,28,1300,animals
FJYUEQN8,mouse,29,878,animals
FJYUEQN8,Shakespeare,1,3984,authors
FJYUEQN8,agatha christie,2,4100,authors
FJYUEQN8,colleen hoover,3,2591,authors
FJYUEQN8,charles dickins,4,3355,authors
FJYUEQN8,jane austen,5,20444,authors
FJYUEQN8,emily bronte,6,5237,authors
FJYUEQN8,samuel johnson,7,15740,authors
FJYUEQN8,Government,1,1865,college_majors
FJYUEQN8,english,2,1642,college_majors
FJYUEQN8,math,3,725,college_majors
FJYUEQN8,physics,4,1931,college_majors
FJYUEQN8,neuroscience,5,1633,college_majors
FJYUEQN8,biology,6,1503,college_majors
FJYUEQN8,biochemistry,7,2126,college_majors
FJYUEQN8,german,8,3566,college_majors
FJYUEQN8,chinese,9,1456,college_majors
FJYUEQN8,japanese,10,1502,college_majors
FJYUEQN8,italian studies,11,2060,college_majors
FJYUEQN8,hispanic studies,12,2452,college_majors
FJYUEQN8,francophone studies,13,2871,college_majors
FJYUEQN8,philosophy,14,2590,college_majors
FJYUEQN8,education,15,4794,college_majors
FJYUEQN8,theatre,16,6837,college_majors
FJYUEQN8,asian studies,17,1946,college_majors
FJYUEQN8,africana studies,18,2939,college_majors
FJYUEQN8,meena,19,993,college_majors
FJYUEQN8,reees,20,2514,college_majors
FJYUEQN8,arabic,21,1637,college_majors
FJYUEQN8,economics,22,4313,college_majors
FJYUEQN8,Taylor swift,1,2357,musicians
FJYUEQN8,harry styles,2,1793,musicians
FJYUEQN8,yoyo ma,3,1400,musicians
FJYUEQN8,surfaces,4,4666,musicians
FJYUEQN8,eminem,5,1348,musicians
FJYUEQN8,amy winehouse,6,4755,musicians
FJYUEQN8,madonna,7,2822,musicians
FJYUEQN8,liz mcalpine,8,9423,musicians
FJYUEQN8,vacations,9,7476,musicians
FJYUEQN8,duke ellington,10,4595,musicians
FJYUEQN8,albert ayler,11,2150,musicians
FJYUEQN8,donnie hathaway,12,2223,musicians
FJYUEQN8,ronnie singer,13,1808,musicians
FJYUEQN8,weldon irvine,14,2048,musicians
FJYUEQN8,frank sinatra,15,2188,musicians
FJYUEQN8,freddie armstrong,16,5640,musicians
FJYUEQN8,Michael Phelps,1,5314,sportspersons
