,psychology,political science,history,math,chemistry,biology,physics,anthropology,french,spanish,computer science,english,art history,neuroscience,religion,economics,environmental studies,fashion design,literature,journalism,religious studies,gender studies,environmental science,geology,communications,sociology,asian studies,biochemistry,romance languages,film,government,engineering,art,music,philosophy,film production,dance,theater,astronomy,architecture,visual studies,italian,german,arabic,data science,agriculture,accounting,finance,business,criminal justice,geography,mathematics,premed,gender and sexuality studies,education,russian,earth science,visual arts,oceanography,cinema studies,hispanic,francophone,industrial design,graphic design,electrical engineering,mechanical engineering,music technology,chinese,screen writing,government and legal studies,hispanic studies,francophone studies,international relations,gender and women's studies,africana studies,japanese,classics,creative writing,human rights,latin american studies,cooking,sports management,gsws,linguistics,musical studies,medieval studies,latinx studies,legal studies,public health,language,nursing,eos,dcs,econ,gov,biochem,chem,bio,comp sci,urban studies,arctic studies,performing arts,earth and ocean studies,earth and oceanographic studies,marketing,media studies,bioinformatics,evolutionary and ecological biology,archaeology,biophysics,civil engineering,electrical and computer engineering,bioengineering,statistics,law,european history,kinesiology,theater and dance,hotel management,communication,latin,greek,pre-law,forestry,ecology,zoology,italian studies,theatre,meena,reees,digital computational studies,theology,american studies,east asian studies,middle east & north african,hater,government and law,fine arts,pre-med,neurochemistry,film studies,geophysics,bio engineering,international affairs,data and computer science,middle eastern / north african,laclas,human and organizational development,early childhood ed,secondary ed,elementary ed,special ed,women's studies,archeology
10,0.037403394,-0.00044205846,-0.015672447,-0.015736483,-0.032079097,0.08455318,0.018404543,0.054207474,0.0006255521,0.025654666,-0.008528878,0.013258286,0.018312233,0.07116045,0.025482658,-0.03972303,-0.021136211,0.052885596,0.0726878,0.010835433,-0.015263695,0.010043569,0.032393154,-0.012266275,-0.009574446,0.018215887,-0.07009345,0.06491202,0.010111891,0.01989248,-0.02494344,-0.019862605,0.035603084,-0.00842987,-0.005056766,-0.04419103,0.061863035,0.044391148,-0.010236935,-0.020346768,-0.021727264,-0.04568307,-0.0062522264,-0.003870283,-0.0013407288,0.04939496,0.032365903,-0.009371621,-0.030530311,-0.045798928,-0.032589093,-0.045544725,0.08573347,-0.027298935,-0.044645794,-0.025039732,0.030811302,0.014222369,0.040587388,-0.04195172,-0.027010988,-0.010253122,0.03449816,0.02291327,-0.041605946,-0.031338397,-0.038956143,-0.00464001,0.011381207,-0.06613011,-0.05374187,-0.045514084,-0.047498118,-0.02885474,-0.004709937,0.00026205197,-0.06516099,0.036871336,0.0060938136,-0.017192421,0.044971433,-0.07811389,0.022900738,0.027549813,-0.02600091,0.07319217,-0.012678022,-0.073874645,0.08586903,-0.014743436,0.07927845,0.028716238,-0.014161068,-0.042757727,-0.019880535,0.0222096,-0.064486735,0.06632217,0.009705671,-0.051643427,0.0009006302,0.047489323,0.039497904,0.015831977,-0.030437127,-0.0018971639,0.076561645,0.08021746,0.055331863,0.060539465,-0.04762339,0.006741488,0.08176988,0.038276494,-0.062525734,0.017511083,0.026122218,0.05467635,0.007138154,-0.032000504,0.05621161,0.0011160058,-0.009270997,0.05830228,0.078313194,0.09171084,-0.06664385,0.046767436,0.0062363325,0.08232376,-0.021551171,0.017454648,-0.038046136,-0.06514533,-0.04285742,-0.0075520547,-0.059126336,0.05050079,0.08573347,0.0180967,-0.025379656,-0.003980494,0.037343685,-0.06864874,0.015427893,-0.048744194,-0.01954964,0.044601206,0.043004975,0.017153613,0.059636664,0.043363497,-0.05626979,0.041999813
11,-0.062467393,0.0231761,-0.052950762,-0.02502053,-0.023415878,0.014261636,-0.06737921,0.005358188,-0.052308716,-0.048256136,-0.045446716,-0.05881995,-0.06839454,0.04523143,-0.00951742,-0.022623032,-0.00917394,-0.04059408,-0.0049304967,-0.0414429,-0.038973406,-0.024490543,-0.015752668,-0.05175661,-0.02280671,0.024381215,-0.009291616,-0.042350274,-0.06335364,-0.007742393,-0.022631187,-0.014841116,-0.022158675,-0.018659638,-0.012910202,-0.0032836385,-0.01970969,-0.031020885,-0.068377554,-0.07494584,-0.014430081,-0.079428874,-0.027743865,0.0011095967,0.02970672,0.050161492,-0.061889425,-0.061842028,-0.057843745,-0.028273668,-0.014408233,0.002288046,-0.033331506,-0.04947862,0.05968604,0.017220512,-0.044318978,-0.03654934,-0.011678882,-0.01877477,-0.053873736,-0.013770873,-0.025123365,-0.051717516,-0.024741855,-0.050730955,-0.023048662,-0.027498627,-0.02087145,-0.047942862,-0.058941603,-0.01677803,-0.005332599,-0.025844919,-0.0022214158,-0.053844757,0.034784205,-0.061857928,0.057923384,-0.02014199,-0.03846685,-0.06337123,-0.0087417355,-0.017579934,-0.005200909,-0.04554518,-0.032945424,-0.034433678,0.06881699,-0.05055663,0.06626388,-0.03385767,-0.050845385,-0.04312214,-0.04118926,-0.010491591,-0.032354947,0.019019427,-0.048040934,-0.0187796,-0.048161738,-0.03406841,-0.042421516,-0.017175848,-0.015136689,0.022887584,-0.0024690432,0.032150384,0.022383383,-0.028840236,-0.033045482,-0.03033138,0.024351997,-0.027748201,-0.02486063,-0.03021077,0.0025311105,-0.07117873,-0.054474898,0.01941728,-0.0006800582,-0.05479896,-0.035176903,0.0047621387,0.029906215,0.07823507,-0.0635214,-0.024609433,-0.016739873,0.03368906,-0.07259203,-0.007042072,-0.024483683,-0.001650882,0.018191826,0.029312193,-0.05804742,-0.048761986,-0.033331506,0.07532306,-0.03308793,-0.027202379,-0.0011372449,-0.040711418,-0.034475062,0.015441504,-0.041629933,-0.0070421277,-0.011158801,-0.027452875,-0.02291139,-0.012150124,-0.041944295,-0.001990892
12,-0.00083987525,-0.015077129,-0.0010514603,-0.047263984,-0.052523673,-0.02873465,0.0037397232,0.02425718,-0.061890367,-0.06190492,-0.029440926,-0.047805708,0.06511146,-0.0055597797,0.037048135,0.0089353,0.029124672,0.07826573,-0.010891646,-0.0721838,0.043165695,0.035308704,-0.05739422,-0.02104894,0.033401083,0.021397552,-0.046170793,-0.054249212,-0.00028980448,-0.05252727,0.0038141557,0.0509543,0.080087565,-0.06269648,-0.049239345,0.010270367,0.024401775,0.044524558,-0.030197566,0.017398283,0.054324932,-0.018130712,-0.021430612,-0.011243744,-0.0074256673,-0.01718053,-0.016371047,-0.014047776,-0.0034605223,0.0020540708,-0.051268235,-0.008449893,-0.043855466,0.024653438,0.059061434,-0.056842867,-0.04658421,0.02900342,-0.021954075,0.05121909,-0.04166677,-0.0773037,0.05056714,0.023730876,0.05830927,0.0644697,-0.011167295,-0.06322574,-0.05686898,0.0034863297,0.010080241,-0.018295877,-0.069878764,0.016995005,0.082675055,-0.047286503,-0.049785648,-0.06295219,0.0132099,-0.012059632,0.038698107,7.434592e-05,-0.07093097,0.012263296,0.008143142,0.066131234,0.07691613,0.03868252,0.0128762275,0.0051575345,-0.018613398,-0.0033017646,0.008746121,0.027909102,0.0389198,-0.03896115,-0.061453406,-0.03302469,-0.0124488,0.055789232,0.050374318,0.02624451,0.03045302,0.014094876,0.023858728,0.02426438,-0.046545245,-0.026190177,0.032172337,-0.011838044,0.043226823,0.023043213,-0.00032186203,-0.035698455,0.004684192,-0.021680512,0.03415553,0.028448645,0.03716422,0.022252338,-0.04803645,-0.05748253,0.004761182,-0.005064679,-0.0064462516,-0.006092208,0.05510739,0.04914408,-0.0038557572,-0.0030003542,0.0696788,0.018522581,0.06491294,-0.04144452,0.036153197,0.040241953,-0.033797443,-0.012082958,-0.043855466,-0.032995243,-0.0036505111,-0.018553143,0.016273525,-0.058475632,-0.03707086,0.01670907,-0.027841292,-0.06387782,0.05787893,0.029799694,-0.023393294,-0.0070987935,0.05766526,0.047375645
13,0.060508665,0.013403016,0.08206762,0.015743727,-0.031185724,-0.018339701,0.049815793,0.036748927,0.004441861,-0.052263547,-0.07157453,0.018643549,0.054749906,0.04430891,0.026497124,0.014533812,-0.015514784,-0.04184052,0.029076826,0.032334648,0.0067870514,0.038704094,-0.057203263,-0.045447003,-0.048992753,0.047527835,0.023737874,-0.03609066,0.025564672,0.03840374,0.014677173,0.014224083,0.040751483,-0.004816395,0.05346121,0.03301329,0.0022973018,0.022351796,0.012983613,-0.07316568,0.05711933,-0.024034861,-0.034962162,-0.024978723,-0.002691809,0.0060880557,-0.06733522,-0.05289533,0.01532509,0.004965834,0.017880771,-0.04139064,-0.02079299,-0.047036834,-0.02929681,0.025044726,-0.035190184,0.034967933,0.024411878,-0.010230205,-0.04955076,-0.043095153,-0.08450115,-0.067625694,-0.025609495,0.033321865,0.004821362,-0.031706892,0.011042093,0.056165002,0.0050313566,-0.031190835,0.03018744,-0.036779698,0.026277859,-0.02293599,0.03285267,0.039421007,0.026239341,0.02426664,-0.0016671662,-0.07291712,-0.008044544,-0.04634423,-0.017247986,0.044962354,-0.0077860127,0.03437954,0.037048295,0.058167867,-0.05390191,0.066743195,-0.051389713,0.05506118,-0.034778263,-0.009196931,-0.029832492,0.036558997,0.014951736,-0.002610812,-0.017210621,-0.034993574,0.0081678275,0.038582522,0.047713935,-0.028602833,-0.02191009,-0.023291243,0.002957145,-0.0022428313,0.0352413,-0.035372403,0.008343735,0.043949813,0.047302127,0.072985895,0.018248593,0.039575025,-0.024270296,-0.029447682,0.06242416,-0.02296452,0.012600272,-0.06774006,0.02121889,-0.0008135589,0.015857913,0.034612738,-0.0017806236,0.032111637,-0.058200657,0.010317514,0.04485644,0.001582033,-0.050928142,0.007709249,0.03562987,0.049101472,-0.02079299,0.017970616,0.02273591,0.0343379,-0.009364406,0.07594529,-0.040669102,-0.030938037,0.002858981,0.05788711,-0.015846863,-0.008873895,-0.044170186,-0.03815241,0.013966911,0.002201241
14,-0.07571392,-0.019879058,-0.057556044,-0.04934333,-0.0248242,-0.059331533,-0.01112066,-0.034982584,-0.054003328,-0.029977385,0.037951507,-0.06452581,-0.024494136,-0.059309926,-0.020432549,-0.054585956,-0.048818093,0.049042564,-0.07811904,-0.032948498,-0.012445496,-0.053246085,-0.053564597,-0.00091175555,0.054659605,-0.034848474,-0.035391457,-0.06030594,-0.032895993,0.023259906,-0.012479658,0.016152058,0.031073917,0.013890045,-0.049168494,0.04883347,0.05098829,0.028940005,-0.029249853,-0.036517076,-0.060200114,-0.08626619,-0.056439012,0.041373096,-0.06300264,-0.07973526,-0.022879891,-0.06423642,-0.017519686,0.067470185,-0.009934633,-0.068138,-0.066044055,0.036612693,-0.028589286,-0.074753694,0.03237249,-0.010451383,-0.042480372,-0.04186016,-0.051450886,-0.062125232,0.076116145,-0.012185132,0.036368247,0.0022395996,0.046851244,-0.06647796,0.01919869,-0.027165426,-0.047858257,-0.06446155,-0.018801741,-0.035228476,-0.04866686,-0.0048991353,-0.061354443,0.0072137523,-0.012375252,-0.02249781,-0.088347994,0.015003825,-0.040241715,-0.050025884,0.007442673,-0.019646162,-0.054568667,-0.047261525,-0.012562693,-0.08549477,-0.07460189,-0.08315021,0.07990519,-0.02992567,-0.0009865793,-0.069342114,-0.03315064,-0.08038502,0.039018907,-0.016911149,-0.029050717,0.071049556,0.05217546,0.004984262,-0.0542818,-0.015626347,-0.060494483,-0.046689812,0.04674198,-0.06890756,0.07129307,0.059390735,-0.023607662,-0.05772454,-0.034888793,-0.07166576,-0.027145768,0.048506413,-0.024296466,0.028883502,-0.01264103,-0.06271624,-0.05187195,0.014383005,-0.020111272,-0.025339399,-0.07033195,0.028833503,0.042995628,0.00042642935,0.059785534,-0.030241266,-0.022861239,-0.034312066,0.026733557,-0.0010975946,-0.043605044,0.05213547,-0.066044055,-0.034746725,-0.003545466,-0.04257283,-0.030758752,-0.023803858,0.0015499091,0.019348685,-0.019586274,-0.0610272,-0.0175071,-0.01963108,-0.030267598,-0.01208925,-0.06157091,0.0560489
15,-0.076064445,-0.07563862,-0.06305077,-0.081813045,-0.08659251,-0.07749885,-0.08508185,-0.07316802,-0.068291984,-0.086008534,0.05809232,-0.07293798,-0.06660141,-0.07536445,-0.08810842,-0.06305615,-0.054753892,0.013826366,-0.05712727,-0.053914364,-0.09049687,-0.08608078,-0.06812881,-0.063992366,-0.01912875,-0.078338854,-0.0688706,-0.06987548,-0.07429035,-0.05201496,-0.067956746,-0.025912693,-0.045034662,-0.051891122,-0.08076671,-0.039203223,-0.072846994,-0.020114576,-0.07068835,0.0590966,-0.044229794,-0.06269878,-0.06468173,-0.072524875,-0.004152026,-0.020034533,-0.061343275,-0.008926433,-0.068880364,-0.06737102,-0.07803003,-0.083255254,0.004986108,-0.08427271,-0.06404153,-0.06414376,-0.07833978,0.0034400139,-0.055377603,-0.029789736,-0.07883643,-0.07200457,0.013180373,0.023087598,-0.013541584,-0.030238181,-0.044942856,-0.072221585,0.019990936,-0.033763975,-0.06490886,-0.06728924,-0.05940833,-0.08798672,-0.057133667,-0.07898141,0.06653157,-0.07716075,-0.083258465,-0.07183248,-0.044508364,-0.043129813,0.0063355556,-0.08208918,-0.0753807,-0.06098804,-0.042151347,-0.04993047,-0.04165308,-0.07687134,0.01534835,0.06050125,0.027850889,-0.05285412,-0.04795596,-0.051724203,-0.0747502,0.0321747,0.075463906,-0.05296125,-0.034190033,-0.0481154,-0.062077794,-0.05234028,-0.031847417,-0.07256564,0.05632034,-0.076985516,-0.052622337,-0.04622474,0.002731755,-0.0055823163,-0.036400706,-0.071013086,-0.04841412,-0.05060278,0.045738645,-0.0698588,0.0072405213,-0.07037461,-0.07885528,-0.069233656,-0.008898926,-0.012881467,-0.048968054,-0.046731193,-0.06394522,-0.0394682,-0.053846747,0.025854593,-0.039238006,-0.08652835,-0.038379725,-0.06807303,-0.07627223,-0.04725779,-0.045485698,-0.0532627,0.004986108,0.053615592,-0.06654504,0.021351947,0.008683886,-0.040302623,0.03478314,-0.07877689,0.046017554,-0.045574527,-0.030848742,0.02829687,-0.008344573,0.0030756397,-0.07910177,-0.062422972
16,-0.073124506,0.032148186,-0.0022472444,0.010248442,0.035301927,-0.07773659,0.016053572,-0.023822457,0.013179458,-0.01488672,-0.009239818,0.010629596,-0.027827667,-0.07755586,-0.03582134,0.044739563,0.010357514,0.040977363,0.019610077,0.058767866,-0.060047437,-0.02109281,0.025662135,-0.012661782,0.072964616,-0.04879414,-0.010473836,-0.067033455,0.00803285,0.009641171,0.011289434,0.025932752,0.0040600095,0.001525621,0.030826991,0.013490843,0.07101228,-0.021587238,-0.022848917,0.002376204,-0.05017336,-0.021213282,-0.050696567,-0.011647743,0.0027691019,-0.0056079878,0.067037195,0.01038115,0.031363085,-0.012606379,0.0021007785,-0.0014150987,-0.08603942,-0.026397003,-0.072752684,-0.007925037,-0.031698145,0.015974587,-0.038832344,-0.033029806,-0.036752325,-0.008164735,0.054190595,-0.042900257,0.045768622,0.026059708,0.042987775,0.01824537,0.052929074,-0.019626562,-0.051321287,-0.04650823,-0.00047874067,-0.019784674,-0.052665524,0.024737742,-0.03241882,0.053786296,-0.005743894,-0.040273156,0.027221445,0.06330137,-0.04964923,0.050181344,-0.004687526,-0.07020376,-0.007046834,-0.048421804,-0.09028645,0.030953359,-0.08407916,0.06741406,0.0052278684,0.016575584,-0.021177063,-0.07246055,0.016660811,-0.03979673,-0.03418423,0.00030677626,-0.012838301,0.027829694,-0.029502707,-0.03446295,-0.014942127,-0.0027779697,-0.06503843,-0.015900796,-0.06562359,-0.025343047,0.021871185,0.033200465,-0.06546726,0.0028221875,0.0011630757,0.036759708,-0.070524715,0.040531773,0.04334974,0.082083344,-0.01731663,-0.041885953,-0.033050396,-0.008110413,0.063035645,-0.015247335,-0.054557923,-0.015308279,-0.045215923,-0.01084793,-0.03816183,-0.047768313,-0.017618494,0.009572173,-0.004420346,0.07103728,0.026839236,0.033068217,-0.08603942,-0.022734635,-0.02144597,-0.016136628,-0.0015980529,-0.0002851586,0.012860483,0.005727334,-0.08657301,-0.0010608641,-0.092971765,-0.049199086,-0.089851946,-0.07939596,-0.0119112255,-0.06639444
17,-0.053347476,0.03344559,0.051065866,0.028216388,0.040436618,0.008499421,0.017479759,-0.06236724,0.054757047,0.068279676,0.02170444,0.057084925,0.037971035,-0.03492306,0.033785097,0.033113237,0.046295937,0.00930349,0.06203124,0.004077072,0.06720038,0.058947384,0.012092585,0.02988789,-0.00017127556,-0.009034594,0.049241096,-0.037957907,0.04164097,-0.020614726,0.04822442,0.0133285215,0.006771189,0.05072391,0.04466455,-0.0063460427,0.03603705,-0.014386842,0.015062888,0.0018499956,0.0326095,0.04281798,-0.0012731245,0.00831662,-0.057725973,0.011811727,0.026105506,0.015070539,0.016993606,0.039729763,0.024765609,0.017181657,-0.051369965,0.06841175,0.07026682,-0.062734656,-0.006879606,0.026115768,-0.021564113,0.07235081,0.07867235,0.067910224,-0.013229845,-0.065390304,0.039577134,-0.029612098,0.028119497,-0.010137952,0.06028734,0.03363512,0.077205636,0.059867565,-0.02798697,0.06794906,0.04781753,-0.03601593,0.05737025,0.026559003,-0.009559437,0.042145833,0.04094597,0.048607055,-0.033104435,0.0092204595,0.047871806,0.080588855,0.06714666,0.025736585,0.06321422,0.046131086,0.022109851,0.008238799,0.07257699,0.026060957,0.015258122,-0.028601417,0.012914616,0.06314825,0.021890065,0.06762328,0.05835458,-0.010831516,0.011136294,0.05862647,-0.0811857,0.045372885,-0.052999053,0.013130224,0.047967937,-0.023511423,0.07197154,0.02881036,-0.026526079,0.049478233,-0.031711087,0.061999265,-0.04382285,0.008167834,0.051296547,0.03831219,-0.022451818,0.00081509043,-0.03795312,0.030478518,0.015287209,0.020780865,0.049185254,-0.040426206,-0.004930037,0.070915274,-0.014092484,0.0137087675,0.055130955,-0.00028742975,0.036540587,-0.009965648,-0.0011419257,0.05076157,-0.051369965,-0.056198057,0.052887052,-0.008344722,0.047300093,0.0350615,0.024118979,0.015267786,-0.025174756,-0.07498346,0.02911429,0.027273547,0.069747426,0.058336005,0.04706438,0.05254735
18,0.034384932,-0.0042463723,0.015205755,-0.018533757,0.019736174,0.06849852,0.029798115,0.0414236,0.028667208,0.04833872,0.033802047,0.03258137,-0.027448893,-0.004413355,-0.015534314,-0.021901896,0.038561016,0.054162573,0.07742531,0.05099511,-0.00637793,0.05523977,0.031436555,0.048503324,0.053704716,0.034596127,0.003924806,0.048126955,0.06962803,0.05179834,-0.048830397,0.05416432,-0.0054493533,0.0058996105,0.053390183,0.015959272,0.06921757,-0.0058871657,0.059182964,0.02156779,0.042414963,0.029591665,0.02124266,0.016275536,0.008001549,-0.028651338,0.044240434,0.061607268,0.041490797,-0.0028899452,0.037321378,-0.00029200572,0.028324192,0.05084374,0.062140256,0.07755624,0.0527034,0.048469108,0.046167977,0.00038348816,-0.051392306,0.053919584,0.0057691983,0.07121284,0.066805676,0.06727913,0.0012475547,0.010761858,0.06929245,0.023382502,-0.020406134,0.0367248,-0.043553516,0.0044213957,-0.0028770382,-0.013332413,-0.030289503,0.044928055,-0.0032813898,0.03427651,0.07461915,0.030546732,-0.0060890657,0.06941667,0.054791126,0.0021023892,0.011460322,0.021028845,-0.058713324,0.07430199,-0.004540966,0.01913138,-0.05701534,-0.037461072,-0.024807123,0.036700293,0.010483636,0.043544464,0.03213694,0.03154967,0.05029724,0.050328787,0.06484206,0.07319662,0.04844502,0.012360568,0.02407265,0.057104703,-0.051912062,0.067128174,-0.011004723,0.07438169,0.022236085,0.03443771,0.04599635,0.045539133,0.057439648,0.072096996,0.042960174,0.05864839,0.06069287,-0.010500569,0.03758158,0.04479403,0.013096633,0.0051970123,0.022705795,0.038649913,0.03137207,-0.04332276,0.020788059,-0.008599309,0.028937139,-0.032442138,-0.03936428,-0.0084883375,0.008014401,0.032923874,0.028324192,-0.016119925,0.03753042,0.02854978,0.026834598,-0.019552356,0.028207876,-0.050923884,-0.045661427,0.036361266,-0.034717098,0.049425483,0.01584947,-0.0147477565,0.0031688504,-0.0145679265
19,-0.07950126,-0.08317296,-0.07454918,-0.09575574,-0.07748345,-0.083585635,-0.08872344,-0.079307534,-0.053490564,-0.06994444,-0.08891357,-0.060010184,-0.084900826,-0.078095764,-0.038820118,-0.07199565,-0.08615787,-0.032890446,-0.0627284,-0.05864638,-0.088268414,-0.04767915,-0.084682316,-0.080408715,0.014559097,-0.07955514,-0.08515718,-0.08163701,-0.03730655,-0.03161702,0.007100365,-0.08781447,-0.03982072,-0.0622621,-0.07696227,-0.05396161,-0.05147939,-0.026129354,-0.080011815,-0.076118656,-0.08873601,-0.0061307056,0.008428558,-0.06742222,-0.076874115,-0.029710125,-0.02776684,-0.027429469,0.060218234,-0.06483764,-0.0832485,-0.08610409,-0.08566,-0.07489454,-0.089711085,-0.0228483,-0.085999385,-0.07013134,-0.07511124,-0.08859638,-0.06262223,-0.053514667,-0.059384134,-0.055705052,-0.08926518,-0.08360007,-0.08576912,0.022163745,0.0013970049,-0.082376875,-0.081731275,-0.08541456,-0.009151436,-0.07592886,-0.10381275,-0.037196256,-0.056884754,-0.069323145,0.0014801719,-0.085081495,-0.016951537,-0.061792545,-0.0016828002,-0.08105274,-0.08702575,-0.0862312,-0.104817174,-0.08811516,-0.042203184,-0.03374133,-0.040449157,-0.022550734,-0.0124007985,-0.080050424,0.005360478,-0.08465679,-0.085222125,-0.08024513,-0.09092124,-0.089977585,-0.086284116,-0.08369935,-0.08267569,-0.09418096,0.03548616,-0.09029388,-0.090726234,-0.06601169,-0.081166446,-0.08682899,-0.07870154,-0.08680433,-0.09230821,-0.0060920846,0.014562379,-0.07418919,-0.08825251,-0.0030365686,-0.04681329,0.057971876,-0.057306208,-0.066500485,-0.053879738,-0.035848822,-0.07324046,-0.08761801,-0.08146144,-0.074746914,0.0014401209,-0.079108916,-0.08460337,-0.076714255,-0.096343726,-0.089395046,-0.055313572,0.0087620625,0.0341047,-0.083968475,-0.08566,0.043647297,-0.08698435,-0.07441387,-0.088476785,0.06822173,-0.083010964,-0.060579382,-0.037349064,0.041049223,-0.089314386,-0.07989281,-0.09476956,-0.07898105,-0.08785486,-0.07385682
20,-0.046484265,-0.015819399,-0.069504105,-0.044931374,-0.077525645,-0.039893966,-0.02755195,0.0066007283,-0.0026554705,-0.021744225,-0.030072277,-0.06526467,0.02233593,0.0113619985,0.06269574,-0.0018146797,0.007856171,-0.026045104,-0.01548049,-0.065918125,0.03214139,0.03868371,0.006124641,-0.037806716,0.019782664,-0.009151265,-0.010590112,0.015383609,0.013497687,-0.010349415,0.07641395,0.038912557,0.060647987,-0.04701117,0.01980833,-0.019213391,-0.03345497,0.026373709,0.025372136,0.07465892,-0.018281596,-0.021075651,-0.021938315,-0.02069439,0.010955998,0.04613051,0.0010317648,0.020485848,0.047452014,-0.043767594,-0.01923605,-0.023690103,-0.06617536,0.07507701,-0.022908568,-0.0062892917,-0.03256246,0.045524508,0.012560954,0.0064851013,-0.02665103,-0.055212207,0.06353979,0.0109666465,0.0299704,0.028602289,-0.010638808,-0.019059224,-0.012501809,0.017177979,-0.032549173,-0.071176946,0.031766172,0.051714927,0.048334863,-0.0033902123,-0.06085749,-0.038832486,0.047824252,-0.0076469993,-0.0047756466,0.066435896,-0.050374426,0.037265595,0.0027443622,-0.0014808795,-0.03764936,0.015583961,0.014157151,-0.041830428,-0.0021887713,0.013095652,0.052556533,0.011456554,0.061493218,-0.042885024,-0.063181,-0.048173226,0.04363023,0.075871706,-0.0033040876,0.04742145,0.012490798,-0.004988339,-0.024409898,0.029289652,-0.035591617,-0.022692338,-0.0044017024,0.02203031,0.048974372,0.010612457,0.02923627,-0.04466102,-0.03669936,-0.039121736,0.008287051,0.066113874,0.067035705,-0.017913898,-0.02636753,0.037522268,0.03537344,0.05720653,-0.04077781,0.018955382,-0.004697059,0.018469356,0.03777904,0.018372044,-0.0366975,0.05780651,0.020632572,-0.06703981,0.0677468,-0.025306504,0.04699982,0.053382147,-0.06617536,-0.019940197,-0.002193499,0.039097242,0.025685798,0.06828781,0.00050251285,0.073813826,0.10085437,-0.019184096,-0.012740212,0.017702617,-0.052684814,0.032346386,0.03498853,0.066686265
21,-0.019720005,-0.0690408,-0.04720319,-0.060667727,-0.019761793,-0.04491768,-0.04912987,0.010010435,-0.02467966,-0.082672775,-0.021041252,-0.038771886,-0.0677178,0.02214025,0.021931292,-0.060601898,-0.061562188,0.038707227,0.00030737458,-0.018056048,0.03237776,0.005071384,-0.063813314,-0.029262267,0.0054541184,0.029479932,0.016795939,0.003098725,-0.019348817,-0.08756686,-0.044025913,-0.060022943,-0.06621669,-5.609607e-05,-0.019284172,-0.08542545,-0.028248895,-0.091263644,0.028321045,0.033102587,-0.05407383,0.028277198,0.038729943,0.06232038,-0.056564935,0.007919482,-0.0147369215,0.014746501,-0.016331632,-0.044024587,-0.019363234,-0.025832608,0.05124727,-0.0034362238,0.046608564,0.04973671,-0.036943827,-0.07728651,-0.010337479,-0.089205444,-0.08023905,-0.024310118,0.05063782,-0.04124528,-0.041071206,-0.022741845,0.0079439785,0.048092864,0.012010261,-0.05472683,-0.06960673,-0.03569286,-0.06656153,0.03480364,0.009370811,0.06801596,-0.041472618,0.05804642,0.06712722,-0.07699864,0.047163405,0.027902966,0.035307188,0.054789457,-0.0037266635,0.024927534,0.0059932317,-0.03542719,-0.07603752,-0.036864486,-0.0059116404,0.0053520543,0.009566998,-0.0626667,-0.056850236,-0.011698855,-0.002016014,-0.025529496,-0.0045427736,-0.024295378,0.018250369,-0.08151292,-0.007244881,0.005854579,-0.07179113,-0.07114774,-0.0016524418,-0.03101425,0.046610538,0.0095872395,-0.07464403,-0.0550387,-0.014523942,-0.029970404,-0.03910862,-0.06381936,-0.026629627,-0.086334415,-0.039038014,-0.013969213,-0.01654237,0.07239081,-0.035936266,0.030168638,0.02288394,-0.016251951,0.006337627,-0.0872655,0.040251642,-0.010319577,0.014034814,0.036977608,-0.014849329,0.019652488,-0.0013003224,0.05807313,-0.0467048,-0.053672086,0.05124727,0.008379865,-0.08769389,-0.013466088,-0.057150383,-0.030706553,-0.02439434,-0.008960703,-0.0014082455,0.057494,0.012528138,0.016466696,0.06300796,-0.0076382053,0.0441593,0.035885837
